**** wn_node
node_id,node_id_flag,alt_customer_points,alt_demand_by_category,alt_land_use,customer_points,demand_by_category,land_use,landuse_areas,notes,area,area_flag,isolation_area,isolation_area_flag,asset_id,asset_id_flag,x,x_flag,y,y_flag,z,z_flag,ground_level,ground_level_flag,highest_property,highest_property_flag,leakage_loss,leakage_loss_flag,nominal_average_pressure,nominal_average_pressure_flag,alt_total_connections,total_connections,total_connections_flag,system_type,system_type_flag,fire_zone,fire_zone_flag,asset_uid,asset_uid_flag,asset_network_uid,user_number_1,user_number_1_flag,user_number_2,user_number_2_flag,user_number_3,user_number_3_flag,user_number_4,user_number_4_flag,user_number_5,user_number_5_flag,user_number_6,user_number_6_flag,user_number_7,user_number_7_flag,user_number_8,user_number_8_flag,user_number_9,user_number_9_flag,user_number_10,user_number_10_flag,user_number_11,user_number_11_flag,user_number_12,user_number_12_flag,user_number_13,user_number_13_flag,user_number_14,user_number_14_flag,user_number_15,user_number_15_flag,hotlinks,user_text_1,user_text_1_flag,user_text_2,user_text_2_flag,user_text_3,user_text_3_flag,user_text_4,user_text_4_flag,user_text_5,user_text_5_flag,user_text_6,user_text_6_flag,user_text_7,user_text_7_flag,user_text_8,user_text_8_flag,user_text_9,user_text_9_flag,user_text_10,user_text_10_flag,user_text_11,user_text_11_flag,user_text_12,user_text_12_flag,user_text_13,user_text_13_flag,user_text_14,user_text_14_flag,user_text_15,user_text_15_flag
159T,#V,157,#V,1,#V,,"{545559.6063609211705625,4802792.225987303070724,545613.5899999999674037,4802805.099999999627471,545657.502218660665676,4802814.9901393372565508}",,,,,,,,,,,,,100.50970458984375,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160T,#V,161,#V,1,#V,,"{545602.8569180878112093,4802715.5836255941540003,545616.6400000000139698,4802718.7999999998137355}",,,,,,,,,,,,,14.1533889770507813,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,#V,46,#V,1,#V,,"{545616.6400000000139698,4802718.7999999998137355,545660.75,4802729.0499999998137355,545698.223429614212364,4802737.9148945715278387}",,,,,,,,,,,,,83.7929763793945313,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162T,#V,161,#V,1,#V,,"{545619.2851091343909502,4802707.5966210942715406,545616.6400000000139698,4802718.7999999998137355}",,,,,,,,,,,,,11.5113983154296875,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyvinyl Chloride,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,#V,162,#V,1,#V,,"{545629.8299999999580905,4802676.9400000004097819,545625.8800000000046566,4802682.2199999997392297,545619.5259735201252624,4802706.6261294884607196}",,,,,,,,,,,,,31.8136959075927734,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyvinyl Chloride,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,#V,170,#V,1,#V,,"{545533.2900000000372529,4803069.8799999998882413,545532.7399999999906868,4803073.0300000002607703,545532.5899999999674037,4803073.9100000001490116,545531.9499999999534339,4803077.5599999995902181,545531.8000000000465661,4803078.4500000001862645,545531.1899999999441206,4803081.8899999996647239}",,,,,,,,,,,,,12.1922502517700195,#D,,,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,#V,172,#V,1,#V,,"{545533.2900000000372529,4803069.8799999998882413,545522.25,4803067.2800000002607703}",,,,,,,,,,,,,11.3420276641845703,#D,254.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165T,#V,164,#V,1,#V,,"{545550.3534756780136377,4803071.9511476615443826,545543.5100000000093132,4803071.1399999996647239,545534.4399999999441206,4803070.0800000000745058,545533.2900000000372529,4803069.8799999998882413}",,,,,,,,,,,,,17.1903724670410156,#D,254.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166T,#V,165,#V,1,#V,,"{545617.7092051196377724,4803067.3455007085576653,545608.2299999999813735,4803069.1900000004097819,545595.2800000000279397,4803071.7099999999627471,545592.,4803072.349999999627471,545579.4399999999441206,4803072.9100000001490116,545564.3000000000465661,4803073.5899999998509884,545551.3465853754896671,4803072.0683349361643195}",,,,,,,,,,,,,66.9619827270507813,#D,254.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyvinyl Chloride,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,#V,168,#V,1,#V,,"{545625.2597757206531242,4803053.3000653581693769,545628.7099999999627471,4803065.150000000372529}",,,,,,,,,,,,,12.3420009613037109,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,#V,166,#V,1,#V,,"{545628.7099999999627471,4803065.150000000372529,545628.1700000000419095,4803065.3099999995902181,545621.9599999999627471,4803066.5199999995529652,545618.6908348507713526,4803067.1547049358487129}",,,,,,,,,,,,,10.2201986312866211,#D,254.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,#V,169,#V,1,#V,,"{545628.7099999999627471,4803065.150000000372529,545635.0300000000279397,4803063.3399999998509884,545636.018382127629593,4803063.0643287943676114}",,,,,,,,,,,,,7.6001839637756348,#D,254.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169T,#V,43T,#V,1,#V,,"{545636.9806000023381785,4803062.7920737955719233,545647.7199999999720603,4803059.7099999999627471,545661.4699999999720603,4803055.7800000002607703,545673.0100000000093132,4803052.4800000004470348,545674.,4803052.1900000004097819,545684.4499999999534339,4803049.2099999999627471,545685.7299999999813735,4803048.8399999998509884,545692.0100000000093132,4803047.0400000000372529,545695.6400000000139698,4803046.0099999997764826,545695.8900000000139698,4803045.9299999997019768,545704.5799999999580905,4803043.4500000001862645,545708.3900000000139698,4803042.3600000003352761,545714.1899999999441206,4803040.7000000001862645,545719.7299999999813735,4803039.1100000003352761,545722.9399999999441206,4803038.1900000004097819,545729.1899999999441206,4803036.4100000001490116,545730.8900000000139698,4803035.9199999999254942,545732.4599999999627471,4803035.4699999997392297,545742.0400000000372529,4803032.7300000004470348,545742.0699999999487773,4803032.7199999997392297,545751.2099999999627471,4803030.1100000003352761,545754.4399999999441206,4803029.1799999997019768,545763.6099999999860302,4803026.5599999995902181,545768.5699999999487773,4803025.1399999996647239,545772.1700000000419095,4803024.1100000003352761,545777.2099999999627471,4803022.6699999999254942,545783.6999999999534339,4803020.8099999995902181,545789.8199999999487773,4803019.0599999995902181,545795.2399999999906868,4803017.5099999997764826,545804.8599999999860302,4803014.7599999997764826,545809.1500000000232831,4803013.5300000002607703,545814.4699999999720603,4803012.0099999997764826,545818.3699999999953434,4803010.8899999996647239,545822.5500000000465661,4803009.7000000001862645,545827.4100000000325963,4803008.3099999995902181,545827.7900000000372529,4803008.2000000001862645,545832.5400000000372529,4803006.8399999998509884,545837.3199999999487773,4803005.4699999997392297,545841.4899999999906868,4803004.2800000002607703,545846.3900000000139698,4803002.8799999998882413,545851.0999999999767169,4803001.5300000002607703,545856.3900000000139698,4803000.0199999995529652,545860.7099999999627471,4802998.7800000002607703,545865.5200000000186265,4802997.400000000372529,545870.5200000000186265,4802995.9699999997392297,545875.2299999999813735,4802994.6299999998882413,545879.8499999999767169,4802993.3099999995902181,545889.1700000000419095,4802990.6399999996647239,545898.4000000000232831,4802988.,545908.4000000000232831,4802985.1399999996647239,545913.2692719486076385,4802983.7474792376160622}",,,,,,,,,,,,,287.3736572265625,#D,254.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,#V,171,#V,1,#V,,"{545531.1899999999441206,4803081.8899999996647239,545529.9699999999720603,4803088.8799999998882413,545529.6700000000419095,4803090.6200000001117587,545529.3199999999487773,4803092.6299999998882413,545528.4699999999720603,4803097.5,545528.0999999999767169,4803099.6100000003352761,545526.4300000000512227,4803101.1100000003352761,545524.9899999999906868,4803102.400000000372529,545523.0500000000465661,4803104.1399999996647239,545521.7600000000093132,4803105.2900000000372529,545521.1999999999534339,4803105.7999999998137355}",,,,,,,,,,,,,27.2570667266845703,#D,,,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,#V,185,#V,1,#V,,"{545522.25,4803067.2800000002607703,545437.4200000000419095,4803047.3600000003352761}",,,,,,,,,,,,,87.137451171875,#D,254.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173T,#V,238,#V,1,#V,,"{545249.1784495419124141,4802994.2454297346994281,545173.0100000000093132,4802972.9599999999627471,545152.1800000000512227,4802960.5599999995902181,545106.6899999999441206,4802934.1200000001117587}",,,,,,,,,,,,,155.9438629150390625,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,#V,173,#V,1,#V,,"{545254.2299999999813735,4802995.7099999999627471,545250.1400822767755017,4802994.5197175992652774}",,,,,,,,,,,,,4.2596006393432617,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,#V,183,#V,1,#V,,"{545254.2299999999813735,4802995.7099999999627471,545322.5380098852328956,4803014.5570130487903953}",,,,,,,,,,,,,70.860382080078125,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,#V,178,#V,1,#V,,"{545541.75,4802836.5,545539.0699999999487773,4802846.2800000002607703,545539.1199999999953434,4802848.25,545539.4000000000232831,4802858.5199999995529652,545539.5699999999487773,4802864.8600000003352761,545546.6999999999534339,4802876.4500000001862645,545547.3199999999487773,4802876.9699999997392297,545553.2072437917813659,4802881.9182894388213754}",,,,,,,,,,,,,50.8346061706542969,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyvinyl Chloride,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176T,#V,175,#V,1,#V,,"{545550.2095580995082855,4802802.415276980958879,545541.75,4802836.5}",,,,,,,,,,,,,35.1188316345214844,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177T,#V,180,#V,1,#V,,"{545552.5827521223109215,4802895.2987464629113674,545548.8199999999487773,4802901.5700000002980232,545547.1099999999860302,4802904.4900000002235174,545542.2099999999627471,4802912.8799999998882413,545539.2299999999813735,4802917.9900000002235174,545537.5400000000372529,4802920.8799999998882413,545537.4899999999906868,4802921.0899999998509884,545537.4000000000232831,4802921.4400000004097819,545534.3699999999953434,4802933.7099999999627471,545534.0200000000186265,4802935.1200000001117587,545531.4599999999627471,4802945.5099999997764826,545531.3900000000139698,4802945.6399999996647239,545530.8599999999860302,4802946.5499999998137355,545530.6500000000232831,4802946.9199999999254942,545528.5999999999767169,4802950.5099999997764826,545527.1099999999860302,4802953.1200000001117587,545526.8800000000046566,4802953.5300000002607703,545521.5799999999580905,4802962.7900000000372529,545521.5600000000558794,4802962.8300000000745058,545519.6800000000512227,4802966.1200000001117587,545518.6899999999441206,4802967.8600000003352761,545516.9799999999813735,4802970.849999999627471,545514.9399999999441206,4802974.4199999999254942,545514.4399999999441206,4802975.2900000000372529,545514.3499999999767169,4802975.4500000001862645,545514.1899999999441206,4802975.7300000004470348}",,,,,,,,,,,,,89.8528900146484375,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyvinyl Chloride,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178T,#V,179,#V,1,#V,,"{545553.9726213774411008,4802882.5618709083646536,545557.1800000000512227,4802885.2599999997764826,545558.0500000000465661,4802885.7599999997764826}",,,,,,,,,,,,,5.1947660446166992,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,#V,154,#V,1,#V,,"{545558.0500000000465661,4802885.7599999997764826,545558.9200000000419095,4802886.25,545564.9799999999813735,4802887.650000000372529,545568.5899999999674037,4802888.4800000004470348,545573.6700000000419095,4802889.650000000372529,545577.5600000000558794,4802890.5499999998137355,545587.0100000000093132,4802892.7300000004470348,545596.4599999999627471,4802894.9100000001490116,545606.1099999999860302,4802897.1299999998882413,545615.1700000000419095,4802899.2199999997392297,545621.4027921857777983,4802900.657623196952045}",,,,,,,,,,,,,65.120880126953125,#D,,,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,#V,177,#V,1,#V,,"{545558.0500000000465661,4802885.7599999997764826,545557.1099999999860302,4802887.4100000001490116,545556.7099999999627471,4802888.099999999627471,545554.5699999999487773,4802891.8300000000745058,545554.1800000000512227,4802892.5300000002607703,545553.0884687398793176,4802894.4361068271100521}",,,,,,,,,,,,,9.9946508407592773,#D,152.399993896484375,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183T,#V,184T,#V,1,#V,,"{545323.4969493002863601,4803014.8400645367801189,545327.1199999999953434,4803015.9800000004470348,545345.25,4803020.9500000001862645,545400.7199999999720603,4803038.650000000372529,545421.3843004967784509,4803043.7012734552845359}",,,,,,,,,,,,,102.0952682495117188,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,#V,185,#V,1,#V,,"{545422.3565166629850864,4803043.9353322880342603,545425.5400000000372529,4803044.6900000004097819,545437.4200000000419095,4803047.3600000003352761}",,,,,,,,,,,,,15.4480524063110352,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186T,#V,187,#V,1,#V,,"{545121.8833333333022892,4802782.1699999999254942,545122.3900000000139698,4802782.3300000000745058}",,,,,,,,,,,,,0.5313295722007751,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,#V,191,#V,1,#V,,"{545122.3900000000139698,4802782.3300000000745058,545123.7199999999720603,4802782.7300000004470348}",,,,,,,,,,,,,1.3888484239578247,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,#V,230,#V,1,#V,,"{545122.3900000000139698,4802782.3300000000745058,545121.0165231766877696,4802786.2185447728261352}",,,,,,,,,,,,,4.1239809989929199,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steel,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188T,#V,193,#V,1,#V,,"{545130.2356695657363161,4802786.1440729182213545,545137.5400000000372529,4802788.5099999997764826}",,,,,,,,,,,,,7.6779460906982422,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189T,#V,190,#V,1,#V,,"{545142.7128757589962333,4802778.5324216317385435,545143.7099999999627471,4802776.5300000002607703,545160.3299999999580905,4802741.6699999999254942,545162.7122079489054158,4802736.1392148779705167}",,,,,,,,,,,,,46.8781700134277344,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steel,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190T,#V,192,#V,1,#V,,"{545163.1075409832410514,4802735.220677062869072,545164.1400000000139698,4802732.8200000002980232}",,,,,,,,,,,,,2.6132779121398926,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,#V,188,#V,1,#V,,"{545123.7199999999720603,4802782.7300000004470348,545129.319998579681851,4802785.752515790052712}",,,,,,,,,,,,,6.3636140823364258,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,#V,189,#V,1,#V,,"{545137.5400000000372529,4802788.5099999997764826,545142.2595288947923109,4802779.4237150773406029}",,,,,,,,,,,,,10.2388734817504883,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194T,#V,217,#V,1,#V,,"{545418.4292431559879333,4802417.5274170711636543,545418.3299999999580905,4802418.5,545393.0899999999674037,4802519.6799999997019768,545389.8699999999953434,4802524.0199999995529652,545375.,4802526.2199999997392297,545364.4349936966318637,4802523.5715776057913899}",,,,,,,,,,,,,136.5861053466796875,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steel,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195T,#V,221,#V,1,#V,,"{545291.6578543776413426,4802434.154850953258574,545286.8699999999953434,4802453.1600000001490116,545274.8599999999860302,4802501.1399999996647239}",,,,,,,,,,,,,69.0592498779296875,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,#V,197,#V,1,#V,,"{545206.2299999999813735,4802445.8600000003352761,545205.7299999999813735,4802447.8799999998882413,545205.2417373307980597,4802449.8250463707372546}",,,,,,,,,,,,,4.0863556861877441,#D,,,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Density Polyethylene,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197T,#V,220,#V,1,#V,,"{545204.9956105797318742,4802450.7942801583558321,545178.5443894203053787,4802553.7757198410108685}",,,,,,,,,,,,,106.3242416381835938,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steel,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199T,#V,198,#V,1,#V,,"{545313.4717235129792243,4802312.1793473018333316,545296.9000000000232831,4802303.0800000000745058,545284.,4802287.3200000002980232}",,,,,,,,,,,,,39.2718925476074219,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steel,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,#V,199,#V,1,#V,,"{545322.6999999999534339,4802317.6600000001490116,545316.0600000000558794,4802313.900000000372529,545314.3218532117316499,4802312.7035082569345832}",,,,,,,,,,,,,9.7408285140991211,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,#V,201,#V,1,#V,,"{545322.6999999999534339,4802317.6600000001490116,545320.7800000000279397,4802321.0599999995902181,545317.6448414163896814,4802330.0379541255533695}",,,,,,,,,,,,,13.4142847061157227,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201T,#V,195,#V,1,#V,,"{545317.3589617825346068,4802330.9951285906136036,545292.6700000000419095,4802429.9500000001862645,545291.896340366336517,4802433.1837234124541283}",,,,,,,,,,,,,105.3132705688476563,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,#V,200,#V,1,#V,,"{545386.5004569633165374,4802334.5282767713069916,545383.9100000000325963,4802333.9900000002235174,545324.8499999999767169,4802318.8700000001117587,545322.6999999999534339,4802317.6600000001490116}",,,,,,,,,,,,,66.0776214599609375,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203T,#V,202T,#V,1,#V,,"{545429.5849682379048318,4802345.4285743441432714,545422.8399999999674037,4802343.7400000002235174,545387.4745984872570261,4802334.7531434372067451}",,,,,,,,,,,,,43.4425048828125,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steel,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204T,#V,206,#V,1,#V,,"{545200.5238024599384516,4802662.2086270814761519,545206.7900000000372529,4802665.7999999998137355}",,,,,,,,,,,,,7.2224087715148926,#D,200.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cast Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205T,#V,192,#V,1,#V,,"{545203.7486722953617573,4802670.3199777100235224,545174.5600000000558794,4802715.5,545164.1400000000139698,4802732.8200000002980232}",,,,,,,,,,,,,74.001434326171875,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,#V,205,#V,1,#V,,"{545206.7900000000372529,4802665.7999999998137355,545204.2999099547741935,4802669.485692847520113}",,,,,,,,,,,,,4.4480199813842773,#D,300.,#A,CW,#D,,,,,,,,,,,-0.5,#D,,,-0.300000011920929,#D,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ductile Iron,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
